,Name,Nationality,Gender,Discipline,AP,RP,Card,Points,Remarks,Event Type,Month,Year,Season,experience_dive,experience_discipline
15017,Jens Stoetzner,GER,Male,CNF,57.0,48.0,YELLOW,38.0,"EARLY TURN, NO TAG",Depth Competition,7,2018,Summer,27,14
15018,Linde Muyshondt,BEL,Female,CNF,36.0,36.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,3,2
15019,Thomas Oberhuber,AUT,Male,CNF,34.0,34.0,WHITE,34.0,OK,Depth Competition,7,2018,Summer,9,2
15020,Veronika Badilla,CZE,Female,CNF,37.0,37.0,WHITE,37.0,OK,Depth Competition,7,2018,Summer,1,1
15021,Jeroen Van Haudt,BEL,Male,CWT,45.0,42.0,YELLOW,38.0,-,Depth Competition,7,2018,Summer,1,1
15022,Echedey Marquez,ESP,Male,CWT,15.0,15.0,WHITE,15.0,-,Depth Competition,7,2018,Summer,1,1
15023,Emiliano García Amador,ESP,Male,CWT,30.0,30.0,WHITE,30.0,-,Depth Competition,7,2018,Summer,1,1
15024,Enrique Pedraza,ESP,Male,FIM,25.0,25.0,WHITE,25.0,-,Depth Competition,7,2018,Summer,1,1
15025,Giovanni Alberto Cárdenas Pulido,ESP,Male,FIM,40.0,40.0,WHITE,40.0,-,Depth Competition,7,2018,Summer,1,1
15026,Markus Mutter,ESP,Male,FIM,50.0,41.0,YELLOW,31.0,-,Depth Competition,7,2018,Summer,1,1
15027,Juan Amengual,ESP,Male,FIM,40.0,40.0,WHITE,40.0,-,Depth Competition,7,2018,Summer,3,1
15028,David Mellor,GBR,Male,CWT,50.0,50.0,WHITE,50.0,-,Depth Competition,7,2018,Summer,1,1
15029,Helena Beninger,AUT,Female,CWT,45.0,45.0,WHITE,45.0,-,Depth Competition,7,2018,Summer,5,1
15030,Vidar Holmen,NOR,Male,FIM,35.0,35.0,WHITE,35.0,-,Depth Competition,7,2018,Summer,1,1
15031,Mats Tybell,SWE,Male,FIM,30.0,30.0,WHITE,30.0,-,Depth Competition,7,2018,Summer,3,1
15032,Michel Filinis2,BRA,Male,CWT,50.0,50.0,WHITE,50.0,-,Depth Competition,7,2018,Summer,18,6
15033,Oskar Särnholm,SWE,Male,CWT,45.0,45.0,WHITE,45.0,-,Depth Competition,7,2018,Summer,1,1
15034,Mats Tybell,SWE,Male,CNF,20.0,20.0,WHITE,20.0,-,Depth Competition,7,2018,Summer,4,1
15035,Helena Beninger,AUT,Female,CWT,55.0,55.0,WHITE,55.0,-,Depth Competition,7,2018,Summer,6,2
15036,Michel Filinis2,BRA,Male,CWT,52.0,52.0,WHITE,52.0,-,Depth Competition,7,2018,Summer,19,7
15037,Oskar Särnholm,SWE,Male,CWT,50.0,50.0,WHITE,50.0,-,Depth Competition,7,2018,Summer,2,2
15038,Ekaterina Kostareva,RUS,Female,CWT,38.0,38.0,WHITE,38.0,OK,Depth Competition,7,2018,Summer,1,1
15039,Mikhail Voitcekhovskii,RUS,Male,CWT,25.0,25.0,WHITE,25.0,OK,Depth Competition,7,2018,Summer,1,1
15040,Grigorii Rozhkov,RUS,Male,CWT,33.0,33.0,WHITE,33.0,OK,Depth Competition,7,2018,Summer,3,2
15041,Aleksandr Eremin,RUS,Male,CWT,37.0,37.0,WHITE,37.0,OK,Depth Competition,7,2018,Summer,3,2
15042,Mikhail Briantcev,RUS,Male,CWT,47.0,47.0,WHITE,47.0,-,Depth Competition,7,2018,Summer,3,2
15043,Anastasiya Somova,RUS,Female,CWT,31.0,31.0,WHITE,31.0,OK,Depth Competition,7,2018,Summer,3,2
15044,Kristina Kosyankovskaya,RUS,Female,CWT,36.0,36.0,WHITE,36.0,OK,Depth Competition,7,2018,Summer,3,2
15045,Yuri Usachev,RUS,Male,CWT,41.0,41.0,WHITE,41.0,OK,Depth Competition,7,2018,Summer,1,1
15046,Mikhail Voitcekhovskii,RUS,Male,FIM,30.0,10.0,YELLOW,0.0,"RP<AP, NO TAG",Depth Competition,7,2018,Summer,2,1
15047,Grigorii Rozhkov,RUS,Male,FIM,35.0,35.0,WHITE,35.0,OK,Depth Competition,7,2018,Summer,4,2
15048,Aleksandr Eremin,RUS,Male,FIM,38.0,38.0,WHITE,38.0,OK,Depth Competition,7,2018,Summer,4,2
15049,Yuri Usachev,RUS,Male,FIM,43.0,43.0,WHITE,43.0,OK,Depth Competition,7,2018,Summer,2,1
15050,Mikhail Briantcev,RUS,Male,FIM,51.0,51.0,WHITE,51.0,OK,Depth Competition,7,2018,Summer,4,2
15051,Kristina Kosyankovskaya,RUS,Female,FIM,38.0,38.0,WHITE,38.0,OK,Depth Competition,7,2018,Summer,4,2
15052,Anastasiya Somova,RUS,Female,FIM,31.0,31.0,WHITE,31.0,OK,Depth Competition,7,2018,Summer,4,2
15053,Ekaterina Kostareva,RUS,Female,FIM,40.0,40.0,WHITE,40.0,OK,Depth Competition,7,2018,Summer,2,1
15054,Alex Davis,BAR,Male,FIM,81.0,81.0,WHITE,81.0,OK,Depth Competition,7,2018,Summer,8,4
15055,Alejandro Lemus,MEX,Male,FIM,99.0,95.0,YELLOW,90.0,EARLY,Depth Competition,7,2018,Summer,78,31
15056,Jessea Wenjie Lu,CHN,Female,FIM,93.0,93.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,23,8
15057,Thibault Guignes,FRA,Male,FIM,105.0,105.0,WHITE,105.0,OK,Depth Competition,7,2018,Summer,39,29
15058,Claire Beatrix Paris,USA,Female,FIM,60.0,60.0,WHITE,60.0,OK,Depth Competition,7,2018,Summer,17,8
15059,Adam Stern,AUS,Male,FIM,94.0,94.0,WHITE,94.0,OK,Depth Competition,7,2018,Summer,29,13
15060,Simon Bennett,CHI,Male,FIM,70.0,70.0,WHITE,70.0,OK,Depth Competition,7,2018,Summer,42,22
15061,Sunyoung Kim,KOR,Female,FIM,40.0,40.0,WHITE,40.0,OK,Depth Competition,7,2018,Summer,31,7
15062,Andriy Khvetkevych,USA,Male,CNF,66.0,66.0,WHITE,66.0,OK,Depth Competition,7,2018,Summer,3,3
15063,Samo Jeranko,SLO,Male,CNF,78.0,78.0,RED,0.0,DQ PULL,Depth Competition,7,2018,Summer,26,7
15064,Alexey Molchanov,RUS,Male,CNF,92.0,92.0,WHITE,92.0,OK,Depth Competition,7,2018,Summer,86,34
15065,Dean Chaouche,GBR,Male,CNF,80.0,80.0,WHITE,80.0,OK,Depth Competition,7,2018,Summer,30,14
15066,Alenka Artnik,SLO,Female,CWT,104.0,104.0,WHITE,104.0,OK,Depth Competition,7,2018,Summer,19,13
15067,Kristin Kuba,USA,Female,CWT,75.0,74.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,6,3
15068,Alfredo Roen Martin,ESP,Male,CWT,95.0,95.0,WHITE,95.0,OK,Depth Competition,7,2018,Summer,23,20
15069,Daniel Koval,USA,Male,CWT,102.0,102.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,6,4
15070,Lena Jovanovic Balta,SRB,Female,CWT,75.0,70.0,YELLOW,64.0,EARLY,Depth Competition,7,2018,Summer,29,17
15071,Aolin Wang,CHN,Male,CWT,107.0,107.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,19,17
15072,Anna Von Boetticher,GER,Female,CWT,80.0,68.0,YELLOW,55.0,EARLY,Depth Competition,7,2018,Summer,58,23
15073,Stig Pryds,DEN,Male,CWT,100.0,100.0,WHITE,100.0,OK,Depth Competition,7,2018,Summer,42,19
15074,Tomoka Fukuda,JPN,Female,CWT,100.0,87.0,YELLOW,73.0,EARLY,Depth Competition,7,2018,Summer,57,41
15075,Stéphane Tourreau,FRA,Male,CWT,91.0,91.0,WHITE,91.0,OK,Depth Competition,7,2018,Summer,33,28
15076,Michael Board,GBR,Male,CWT,111.0,111.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,46,29
15077,Hanako Hirose,JPN,Female,CWT,95.0,95.0,WHITE,95.0,OK,Depth Competition,7,2018,Summer,38,34
15078,Adam Sellars,AUS,Male,CWT,72.0,72.0,WHITE,72.0,OK,Depth Competition,7,2018,Summer,6,3
15079,Alessia Zecchini,ITA,Female,CWT,103.0,103.0,WHITE,103.0,OK,Depth Competition,7,2018,Summer,16,12
15080,Walid Boudhiaf,TUN,Male,CWT,105.0,105.0,WHITE,105.0,OK,Depth Competition,7,2018,Summer,50,13
15081,Homar Leuci,ITA,Male,CWT,116.0,116.0,WHITE,116.0,OK,Depth Competition,7,2018,Summer,18,9
15082,Alice Modolo,FRA,Female,CWT,78.0,78.0,WHITE,78.0,OK,Depth Competition,7,2018,Summer,14,12
15083,Michael Board,GBR,Male,FIM,100.0,100.0,WHITE,100.0,OK,Depth Competition,7,2018,Summer,47,16
15084,Sayuri Kinoshita,JPN,Female,FIM,88.0,88.0,WHITE,88.0,OK,Depth Competition,7,2018,Summer,39,15
15085,Andriy Khvetkevych,USA,Male,FIM,70.0,70.0,WHITE,70.0,OK,Depth Competition,7,2018,Summer,4,1
15086,Homar Leuci,ITA,Male,FIM,104.0,104.0,WHITE,104.0,OK,Depth Competition,7,2018,Summer,19,6
15087,Junko Kitahama,JPN,Female,FIM,40.0,40.0,WHITE,40.0,OK,Depth Competition,7,2018,Summer,59,13
15088,Denis Grosmaire,FRA,Male,FIM,80.0,80.0,WHITE,80.0,OK,Depth Competition,7,2018,Summer,1,1
15089,Tatsuma Kitahara,JPN,Male,FIM,48.0,48.0,WHITE,48.0,OK,Depth Competition,7,2018,Summer,13,4
15090,Leo Yasumasa Muraoka,USA,Male,FIM,71.0,71.0,WHITE,71.0,OK,Depth Competition,7,2018,Summer,38,27
15091,Martin Zajac,SVK,Male,FIM,95.0,95.0,WHITE,95.0,OK,Depth Competition,7,2018,Summer,10,5
15092,Neza Cec,SLO,Female,FIM,63.0,63.0,WHITE,63.0,OK,Depth Competition,7,2018,Summer,3,2
15093,Remy Dubern,FRA,Male,CNF,77.0,65.0,RED,0.0,ASSIST,Depth Competition,7,2018,Summer,34,16
15094,Alfredo Roen Martin,ESP,Male,CNF,60.0,60.0,WHITE,60.0,OK,Depth Competition,7,2018,Summer,24,3
15095,William Trubridge,NZL,Male,CNF,89.0,89.0,WHITE,89.0,OK,Depth Competition,7,2018,Summer,122,49
15096,Vincenzo Ferri,ITA,Male,CWT,115.0,115.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,2,2
15097,Hanako Hirose,JPN,Female,CWT,100.0,100.0,WHITE,100.0,OK,Depth Competition,7,2018,Summer,39,35
15098,Tetsuo Hara,JPN,Male,CWT,75.0,75.0,WHITE,75.0,OK,Depth Competition,7,2018,Summer,21,17
15099,Simon Bennett,CHI,Male,CWT,72.0,3.0,YELLOW,0.0,EARLY,Depth Competition,7,2018,Summer,43,8
15100,Sunyoung Kim,KOR,Female,CWT,58.0,0.0,RED,0.0,DQ,Depth Competition,7,2018,Summer,32,24
15101,Samo Jeranko,SLO,Male,CWT,106.0,106.0,WHITE,106.0,OK,Depth Competition,7,2018,Summer,27,16
15102,Alice Modolo,FRA,Female,CWT,81.0,81.0,WHITE,81.0,OK,Depth Competition,7,2018,Summer,15,13
15103,Potti Dingfeng Liu,CHN,Male,CWT,75.0,75.0,WHITE,75.0,OK,Depth Competition,7,2018,Summer,23,11
15104,Ricardo Paris,USA,Male,CWT,48.0,48.0,WHITE,48.0,OK,Depth Competition,7,2018,Summer,12,5
15105,Gus Kreivenas,LTU,Male,CWT,101.0,101.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,1,1
15106,Anna Von Boetticher,GER,Female,CWT,80.0,66.0,YELLOW,51.0,EARLY,Depth Competition,7,2018,Summer,59,24
15107,Stig Pryds,DEN,Male,CWT,102.0,93.0,YELLOW,83.0,EARLY,Depth Competition,7,2018,Summer,43,20
15108,Misuzu Okamoto,JPN,Female,CWT,88.0,88.0,WHITE,88.0,OK,Depth Competition,7,2018,Summer,32,30
15110,Alex Davis,BAR,Male,CWT,89.0,89.0,WHITE,89.0,OK,Depth Competition,7,2018,Summer,9,4
15111,Stéphane Tourreau,FRA,Male,CWT,95.0,95.0,WHITE,95.0,OK,Depth Competition,7,2018,Summer,34,29
15112,Adam Stern,AUS,Male,CWT,103.0,91.0,YELLOW,78.0,EARLY,Depth Competition,7,2018,Summer,30,14
15113,Adam Sellars,AUS,Male,CWT,74.0,74.0,WHITE,74.0,OK,Depth Competition,7,2018,Summer,7,4
15114,Alexey Molchanov,RUS,Male,CWT,130.0,130.0,WHITE,130.0,OK,Depth Competition,7,2018,Summer,87,32
15115,Potti Dingfeng Liu,CHN,Male,CWT,86.0,86.0,WHITE,86.0,OK,Depth Competition,7,2018,Summer,24,12
15116,Ricardo Paris,USA,Male,CWT,51.0,51.0,WHITE,51.0,OK,Depth Competition,7,2018,Summer,13,6
15117,Daniel Koval,USA,Male,CWT,102.0,102.0,WHITE,102.0,OK,Depth Competition,7,2018,Summer,7,5
15118,Lena Jovanovic Balta,SRB,Female,CWT,75.0,65.0,RED,0.0,DQ PULL,Depth Competition,7,2018,Summer,30,18
15119,Leo Yasumasa Muraoka,USA,Male,CWT,66.0,66.0,WHITE,66.0,OK,Depth Competition,7,2018,Summer,39,7
15120,Martin Zajac,SVK,Male,CWT,99.0,99.0,WHITE,99.0,OK,Depth Competition,7,2018,Summer,11,6
15121,Tomoka Fukuda,JPN,Female,CWT,100.0,80.0,YELLOW,59.0,EARLY,Depth Competition,7,2018,Summer,58,42
15122,Neza Cec,SLO,Female,CWT,66.0,66.0,WHITE,66.0,OK,Depth Competition,7,2018,Summer,4,2
15123,Vincenzo Ferri,ITA,Male,CWT,110.0,110.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,3,3
15124,Sayuri Kinoshita,JPN,Female,CWT,100.0,100.0,WHITE,100.0,OK,Depth Competition,7,2018,Summer,40,14
15125,Tetsuo Hara,JPN,Male,CWT,80.0,80.0,WHITE,80.0,OK,Depth Competition,7,2018,Summer,22,18
15126,Dean Chaouche,GBR,Male,CNF,82.0,82.0,WHITE,82.0,OK,Depth Competition,7,2018,Summer,31,15
15127,Remy Dubern,FRA,Male,CNF,77.0,77.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,35,17
15128,Alejandro Lemus,MEX,Male,FIM,101.0,101.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,79,32
15129,Thibault Guignes,FRA,Male,FIM,110.0,91.0,YELLOW,71.0,EARLY,Depth Competition,7,2018,Summer,40,30
15130,Claire Beatrix Paris,USA,Female,FIM,65.0,51.0,YELLOW,36.0,EARLY,Depth Competition,7,2018,Summer,18,9
15131,Walid Boudhiaf,TUN,Male,FIM,105.0,105.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,51,23
15132,Alenka Artnik,SLO,Female,FIM,70.0,70.0,WHITE,70.0,OK,Depth Competition,7,2018,Summer,20,3
15133,William Trubridge,NZL,Male,FIM,119.0,119.0,WHITE,119.0,OK,Depth Competition,7,2018,Summer,123,28
15134,Gus Kreivenas,LTU,Male,FIM,91.0,91.0,WHITE,91.0,OK,Depth Competition,7,2018,Summer,2,1
15135,Junko Kitahama,JPN,Female,FIM,50.0,44.0,YELLOW,37.0,EARLY,Depth Competition,7,2018,Summer,60,14
15136,Denis Grosmaire,FRA,Male,FIM,82.0,82.0,WHITE,82.0,OK,Depth Competition,7,2018,Summer,2,2
15137,Misuzu Okamoto,JPN,Female,CWT,90.0,90.0,WHITE,90.0,OK,Depth Competition,7,2018,Summer,33,31
15138,Michael Board,GBR,Male,CWT,111.0,109.0,RED,0.0,DQ PULL,Depth Competition,7,2018,Summer,48,30
15139,Simon Bennett,CHI,Male,CWT,71.0,67.0,YELLOW,62.0,EARLY,Depth Competition,7,2018,Summer,44,9
15140,Sunyoung Kim,KOR,Female,CWT,58.0,58.0,WHITE,58.0,OK,Depth Competition,7,2018,Summer,33,25
15141,Walid Boudhiaf,TUN,Male,CWT,108.0,108.0,WHITE,108.0,OK,Depth Competition,7,2018,Summer,52,14
15142,Alice Modolo,FRA,Female,CWT,84.0,84.0,WHITE,84.0,OK,Depth Competition,7,2018,Summer,16,14
15143,Kristin Kuba,USA,Female,CWT,74.0,70.0,YELLOW,65.0,EARLY,Depth Competition,7,2018,Summer,7,4
15144,Alfredo Roen Martin,ESP,Male,CWT,100.0,100.0,WHITE,100.0,OK,Depth Competition,7,2018,Summer,25,21
15145,Lena Jovanovic Balta,SRB,Female,CWT,75.0,75.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,31,19
15146,Aolin Wang,CHN,Male,CWT,107.0,107.0,WHITE,107.0,OK,Depth Competition,7,2018,Summer,20,18
15147,Anna Von Boetticher,GER,Female,CWT,70.0,70.0,WHITE,70.0,OK,Depth Competition,7,2018,Summer,60,25
15148,Potti Dingfeng Liu,CHN,Male,CWT,91.0,91.0,WHITE,91.0,OK,Depth Competition,7,2018,Summer,25,13
15149,Ricardo Paris,USA,Male,CWT,54.0,54.0,WHITE,54.0,OK,Depth Competition,7,2018,Summer,14,7
15150,William Trubridge,NZL,Male,CWT,122.0,122.0,WHITE,122.0,OK,Depth Competition,7,2018,Summer,124,47
15151,Gus Kreivenas,LTU,Male,CWT,101.0,101.0,WHITE,101.0,OK,Depth Competition,7,2018,Summer,3,2
15152,Adam Sellars,AUS,Male,CNF,45.0,45.0,WHITE,45.0,OK,Depth Competition,7,2018,Summer,8,2
15153,Homar Leuci,ITA,Male,CNF,77.0,77.0,WHITE,77.0,OK,Depth Competition,7,2018,Summer,20,5
15154,Dean Chaouche,GBR,Male,CNF,84.0,84.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,32,16
15155,Tatsuma Kitahara,JPN,Male,CNF,35.0,35.0,WHITE,35.0,OK,Depth Competition,7,2018,Summer,14,8
15156,Thibault Guignes,FRA,Male,FIM,110.0,110.0,WHITE,110.0,OK,Depth Competition,7,2018,Summer,41,31
15157,Adam Stern,AUS,Male,FIM,97.0,97.0,WHITE,97.0,OK,Depth Competition,7,2018,Summer,31,14
15158,Alessia Zecchini,ITA,Female,FIM,93.0,93.0,WHITE,93.0,OK,Depth Competition,7,2018,Summer,17,4
15159,Samo Jeranko,SLO,Male,FIM,101.0,101.0,WHITE,101.0,OK,Depth Competition,7,2018,Summer,28,5
15160,Leo Yasumasa Muraoka,USA,Male,FIM,75.0,75.0,WHITE,75.0,OK,Depth Competition,7,2018,Summer,40,28
15161,Martin Zajac,SVK,Male,FIM,99.0,99.0,WHITE,99.0,OK,Depth Competition,7,2018,Summer,12,6
15162,Alex Davis,BAR,Male,CWT,92.0,92.0,WHITE,92.0,OK,Depth Competition,7,2018,Summer,10,5
15163,Alejandro Lemus,MEX,Male,CWT,92.0,92.0,WHITE,92.0,OK,Depth Competition,7,2018,Summer,80,37
15164,Stéphane Tourreau,FRA,Male,CWT,99.0,99.0,WHITE,99.0,OK,Depth Competition,7,2018,Summer,35,30
15165,Vincenzo Ferri,ITA,Male,CWT,110.0,110.0,WHITE,110.0,OK,Depth Competition,7,2018,Summer,4,4
15166,Hanako Hirose,JPN,Female,CWT,105.0,105.0,RED,0.0,DQ PULL,Depth Competition,7,2018,Summer,40,36
15167,Tetsuo Hara,JPN,Male,CWT,85.0,85.0,WHITE,85.0,OK,Depth Competition,7,2018,Summer,23,19
15168,Sunyoung Kim,KOR,Female,CWT,60.0,60.0,RED,0.0,DQ PULL,Depth Competition,7,2018,Summer,34,26
15169,Remy Dubern,FRA,Male,CWT,80.0,80.0,WHITE,80.0,OK,Depth Competition,7,2018,Summer,36,13
15170,Andriy Khvetkevych,USA,Male,CWT,70.0,67.0,YELLOW,63.0,EARLY,Depth Competition,7,2018,Summer,5,1
15171,Samo Jeranko,SLO,Male,CWT,110.0,110.0,WHITE,110.0,OK,Depth Competition,7,2018,Summer,29,17
15172,Alice Modolo,FRA,Female,CWT,86.0,86.0,WHITE,86.0,OK,Depth Competition,7,2018,Summer,17,15
15173,Alenka Artnik,SLO,Female,CWT,105.0,105.0,WHITE,105.0,OK,Depth Competition,7,2018,Summer,21,14
15174,Leo Yasumasa Muraoka,USA,Male,CWT,70.0,70.0,WHITE,70.0,OK,Depth Competition,7,2018,Summer,41,8
15175,Stig Pryds,DEN,Male,CWT,102.0,102.0,WHITE,102.0,OK,Depth Competition,7,2018,Summer,44,21
15176,Martin Zajac,SVK,Male,CWT,102.0,102.0,WHITE,102.0,OK,Depth Competition,7,2018,Summer,13,7
15177,Neza Cec,SLO,Female,CWT,70.0,66.0,YELLOW,61.0,EARLY,Depth Competition,7,2018,Summer,5,3
15178,Simon Bennett,CHI,Male,CNF,50.0,50.0,RED,0.0,DQBO,Depth Competition,7,2018,Summer,45,14
15179,Michael Board,GBR,Male,FIM,101.0,101.0,WHITE,101.0,OK,Depth Competition,7,2018,Summer,49,17
15180,Sayuri Kinoshita,JPN,Female,FIM,91.0,91.0,WHITE,91.0,OK,Depth Competition,7,2018,Summer,41,16
15181,Adam Sellars,AUS,Male,FIM,68.0,68.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,9,3
15182,Alexey Molchanov,RUS,Male,FIM,105.0,105.0,WHITE,105.0,OK,Depth Competition,7,2018,Summer,88,22
15183,Junko Kitahama,JPN,Female,FIM,50.0,42.0,YELLOW,33.0,EARLY,Depth Competition,7,2018,Summer,61,15
15184,Denis Grosmaire,FRA,Male,FIM,84.0,84.0,WHITE,84.0,OK,Depth Competition,7,2018,Summer,3,3
15185,Tatsuma Kitahara,JPN,Male,FIM,50.0,50.0,WHITE,50.0,OK,Depth Competition,7,2018,Summer,15,5
15186,Panos Chalkiopoulos,GRE,Male,CWT,34.0,34.0,WHITE,34.0,-,Depth Competition,7,2018,Summer,1,1
15187,Dimitris Fotiou,GRE,Male,CWT,32.0,32.0,WHITE,32.0,-,Depth Competition,7,2018,Summer,2,2
15188,Antonis Gavalas,GRE,Male,CWT,27.0,17.0,YELLOW,6.0,-,Depth Competition,7,2018,Summer,1,1
15189,Vasilis Agrimis,GRE,Male,CWT,45.0,45.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,2,2
15190,Vasilis Ladias,GRE,Male,CWT,51.0,51.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,1,1
15191,Nikolaos Vasiloudis,GRE,Male,CWT,30.0,30.0,WHITE,30.0,-,Depth Competition,7,2018,Summer,2,2
15192,Stavros Sioltzidis,GRE,Male,CWT,30.0,30.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,1,1
15193,Michel Filinis2,BRA,Male,CWT,53.0,48.0,YELLOW,42.0,SHORT,Depth Competition,7,2018,Summer,20,8
15194,Effie Karipides,CAN,Female,FIM,30.0,30.0,WHITE,30.0,-,Depth Competition,7,2018,Summer,3,3
15195,Dimitris Tzouanopoulos,GRE,Male,FIM,30.0,30.0,WHITE,30.0,-,Depth Competition,7,2018,Summer,1,1
15196,Tasos Grillakis,GRE,Male,FIM,43.0,43.0,WHITE,43.0,-,Depth Competition,7,2018,Summer,11,4
15197,Michalis Vogas,GRE,Male,FIM,45.0,45.0,WHITE,45.0,-,Depth Competition,7,2018,Summer,6,2
15198,Evaggelos Vasilikos,GRE,Male,FIM,50.0,45.0,YELLOW,39.0,-,Depth Competition,7,2018,Summer,16,1
15199,Georgios Tsilikos,GRE,Male,CWT,26.0,26.0,WHITE,26.0,-,Depth Competition,7,2018,Summer,1,1
15200,Marialena Sofroniou,GRE,Female,CWT,33.0,33.0,WHITE,33.0,-,Depth Competition,7,2018,Summer,4,3
15201,Panagiotis Karnaris,GRE,Male,CWT,40.0,25.0,YELLOW,9.0,RP<AP,Depth Competition,7,2018,Summer,1,1
15202,Koralia Vourlioti,GRE,Female,CWT,43.0,43.0,WHITE,43.0,-,Depth Competition,7,2018,Summer,1,1
15203,Pantelis Zois,GRE,Male,CWT,55.0,41.0,YELLOW,26.0,RP<AP,Depth Competition,7,2018,Summer,3,3
15204,Giannis Kothonidis,GRE,Male,CNF,55.0,55.0,WHITE,55.0,-,Depth Competition,7,2018,Summer,2,2
15205,Yannis Athanassakis,GRE,Male,CNF,35.0,35.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,2,2
15206,Anna Iliadou,GRE,Female,CNF,25.0,25.0,WHITE,25.0,-,Depth Competition,7,2018,Summer,1,1
15207,Koutsoukis Vasilis,GRE,Male,CWT,55.0,28.0,YELLOW,0.0,SHORT,Depth Competition,7,2018,Summer,1,1
15208,Alex Davis,BAR,Male,CWT,95.0,52.0,YELLOW,8.0,EARLY,Depth Competition,7,2018,Summer,11,6
15209,Stéphane Tourreau,FRA,Male,CWT,101.0,101.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,36,31
15210,Adam Stern,AUS,Male,CWT,103.0,58.0,YELLOW,12.0,EARLY,Depth Competition,7,2018,Summer,32,15
15211,Adam Sellars,AUS,Male,CWT,75.0,66.0,YELLOW,56.0,EARLY,Depth Competition,7,2018,Summer,10,5
15212,Tetsuo Hara,JPN,Male,CWT,88.0,88.0,WHITE,88.0,OK,Depth Competition,7,2018,Summer,24,20
15213,Andriy Khvetkevych,USA,Male,CWT,70.0,70.0,WHITE,70.0,OK,Depth Competition,7,2018,Summer,6,2
15214,Homar Leuci,ITA,Male,CWT,117.0,117.0,WHITE,117.0,OK,Depth Competition,7,2018,Summer,21,10
15215,Kristin Kuba,USA,Female,CWT,74.0,71.0,YELLOW,67.0,EARLY,Depth Competition,7,2018,Summer,8,5
15216,Ricardo Paris,USA,Male,CWT,58.0,48.0,YELLOW,37.0,EARLY,Depth Competition,7,2018,Summer,15,8
15217,Alfredo Roen Martin,ESP,Male,CWT,103.0,96.0,YELLOW,88.0,EARLY,Depth Competition,7,2018,Summer,26,22
15218,Neza Cec,SLO,Female,CWT,70.0,50.0,YELLOW,29.0,EARLY,Depth Competition,7,2018,Summer,6,4
15219,Sayuri Kinoshita,JPN,Female,CNF,68.0,68.0,WHITE,68.0,OK,Depth Competition,7,2018,Summer,42,12
15220,Alessia Zecchini,ITA,Female,CNF,73.0,73.0,WHITE,73.0,OK,Depth Competition,7,2018,Summer,18,2
15221,Remy Dubern,FRA,Male,CNF,76.0,65.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,37,18
15222,Alenka Artnik,SLO,Female,CNF,45.0,45.0,WHITE,45.0,OK,Depth Competition,7,2018,Summer,22,5
15223,Thibault Guignes,FRA,Male,FIM,112.0,112.0,WHITE,112.0,OK,Depth Competition,7,2018,Summer,42,32
15224,Alexey Molchanov,RUS,Male,FIM,121.0,121.0,WHITE,121.0,OK,Depth Competition,7,2018,Summer,89,23
15225,Junko Kitahama,JPN,Female,FIM,48.0,48.0,WHITE,48.0,OK,Depth Competition,7,2018,Summer,62,16
15226,Denis Grosmaire,FRA,Male,FIM,87.0,87.0,WHITE,87.0,OK,Depth Competition,7,2018,Summer,4,4
15227,William Trubridge,NZL,Male,FIM,125.0,0.0,RED,0.0,DQSP,Depth Competition,7,2018,Summer,125,29
15228,Gus Kreivenas,LTU,Male,FIM,94.0,94.0,WHITE,94.0,OK,Depth Competition,7,2018,Summer,4,2
15229,Tatsuma Kitahara,JPN,Male,FIM,53.0,53.0,WHITE,53.0,OK,Depth Competition,7,2018,Summer,16,6
15230,Anna Von Boetticher,GER,Female,FIM,71.0,71.0,WHITE,71.0,OK,Depth Competition,7,2018,Summer,61,17
15231,Misuzu Okamoto,JPN,Female,CWT,93.0,88.0,YELLOW,82.0,EARLY,Depth Competition,7,2018,Summer,34,32
15232,Fan Zhao,CHN,Male,CWT,47.0,47.0,WHITE,47.0,-,Depth Competition,7,2018,Summer,1,1
15233,Nan Noah Zhang,CHN,Male,CWT,50.0,31.0,YELLOW,11.0,EARLY TURN,Depth Competition,7,2018,Summer,6,4
